step,vid,lat_ms,ade,fde,acc_0.5m,acc_1.0m,acc_2.0m,prec_0.5m,prec_1.0m,prec_2.0m,gt_frames
2502,138,2.61,64.6521,92.4615,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
2502,140,2.58,163.1826,220.6363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2503,141,2.58,6.8866,3.4204,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2504,143,2.60,9.1161,11.1195,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
2508,147,2.63,24.2461,69.1830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2509,144,2.58,9.9503,16.4073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2511,148,2.59,130.6603,218.0676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2516,139,2.54,66.4142,94.2804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2516,149,2.49,7.5802,13.9293,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2517,145,2.48,14.4241,25.1315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2522,130,2.48,43.1417,92.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2524,146,2.50,177.5228,250.4562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2527,140,2.49,148.8936,187.4950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2528,141,2.47,21.3984,38.3325,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
2529,143,2.46,30.6113,50.5389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2533,147,2.53,16.1845,29.3122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2534,144,2.53,11.0461,17.6319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2536,148,2.54,131.9661,218.9225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2541,149,2.53,8.5691,14.9530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2542,145,2.50,9.5440,11.1970,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2549,146,2.52,164.8590,212.8235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2552,140,2.49,119.0540,146.2412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2553,141,2.49,49.4908,82.2913,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2553,150,2.45,9.6600,42.8207,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
2554,143,2.47,60.8774,90.1482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2558,147,2.52,9.0070,10.6992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2559,144,2.47,12.0449,18.6276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2561,148,2.48,133.3525,219.7943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2564,151,2.47,25.9111,91.0645,0.0500,0.0500,0.1500,0.0500,0.0500,0.1500,20
2566,149,2.47,9.4069,15.5378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2567,145,2.44,27.4105,47.6119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2571,152,2.47,15.7130,63.6511,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2574,146,2.65,144.3167,175.4204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2577,140,2.61,90.5558,113.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2578,150,2.64,10.9897,44.1105,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2583,147,2.65,31.3642,50.9079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2584,144,2.62,7.0325,13.5608,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
2586,148,2.59,134.1645,220.6428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2589,151,2.61,21.6395,50.1150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2591,149,2.55,10.5280,16.8484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2592,145,2.55,60.5190,93.3710,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
2596,152,2.53,17.5416,66.3689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2597,153,2.48,10.9062,48.1800,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
2599,146,2.49,115.9738,138.2577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2602,154,2.48,181.9144,293.4587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2603,150,2.46,12.2690,45.3805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2608,147,2.50,62.6318,91.3665,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2609,144,2.50,7.6128,7.2926,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2611,148,2.45,134.8077,221.4839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2614,151,2.47,8.2330,8.9292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2616,149,2.46,11.7443,18.9621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2621,152,2.49,19.1297,63.1722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2622,153,3.07,12.4302,49.6699,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2627,154,2.77,183.7511,288.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2628,150,2.60,13.5869,47.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2634,144,2.62,7.4082,17.4709,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2635,155,2.78,19.3439,74.5192,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2636,148,2.62,129.8431,216.5337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2639,151,2.52,19.9705,32.3271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2641,149,2.49,6.9159,14.2156,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2646,152,2.65,14.8428,27.9575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2647,153,2.61,13.9480,51.6799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2652,154,2.53,179.1537,250.1104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2653,150,2.50,13.2879,29.1307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2659,144,2.50,13.0002,42.1814,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2660,155,2.48,21.1085,76.8292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2661,148,2.47,130.5817,216.4005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2664,151,2.71,48.3339,73.6652,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
2666,149,2.59,8.1149,15.7128,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2666,156,2.62,184.8979,297.7310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2671,152,2.50,8.2682,7.4602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2672,153,2.46,15.1981,48.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2677,154,2.64,165.9781,211.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2678,150,2.61,7.2873,1.8424,0.0000,0.0000,0.3000,0.0000,0.0000,0.3000,20
2684,144,2.62,23.8482,65.9510,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
2685,155,2.64,19.4310,47.5793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2686,148,2.58,128.1317,193.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2691,149,2.53,8.3655,6.3358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2691,156,2.47,184.4244,276.5015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2694,157,2.64,6.7544,13.1078,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2696,152,2.52,24.2968,42.9372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2697,153,2.48,11.2038,16.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2702,154,2.65,144.2848,173.6590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2703,150,2.53,17.0924,40.4797,0.0500,0.1000,0.2500,0.0500,0.1000,0.2500,20
2707,158,2.89,185.6967,298.7452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2709,144,2.61,40.1026,89.3165,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2710,155,2.55,9.5519,10.2595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2711,148,2.58,120.6645,170.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2714,159,2.51,15.6751,63.4089,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2716,149,2.48,8.2244,18.5283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2716,156,2.46,175.9556,237.4418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2719,157,2.70,7.8831,14.5007,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2721,152,2.65,54.7441,87.7316,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2722,153,2.59,10.9265,15.8225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2727,154,2.59,113.9742,135.1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2728,150,2.60,36.8911,71.4599,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2732,158,2.55,185.3408,278.7905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2735,155,2.52,16.4984,27.1108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2736,148,2.48,108.4124,148.2768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2739,159,2.50,17.3080,65.3992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2740,160,2.49,184.7598,297.8233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2741,149,2.47,13.6182,42.2684,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
2741,156,2.45,159.1742,198.4934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2744,157,2.51,8.9460,15.6981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2747,153,2.46,27.4457,56.3813,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
2753,150,2.66,63.2670,102.6901,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2757,158,2.54,176.9403,239.4361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2760,155,2.48,39.0796,64.6508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2761,148,2.47,91.0662,125.6863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2764,159,2.50,18.7096,63.0592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2765,160,2.48,184.8592,278.5543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2766,149,2.48,24.8898,66.7998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2766,156,2.47,134.0912,159.6264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2769,157,2.51,9.8203,16.2852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2772,153,2.47,51.9589,88.8308,0.0500,0.0500,0.1000,0.0500,0.0500,0.1000,20
2774,161,2.66,8.1697,33.9450,0.0500,0.0500,0.1500,0.0500,0.0500,0.1500,20
2774,162,2.52,141.9988,229.3499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2782,158,2.51,160.1517,200.1945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2789,159,2.49,14.6437,27.9496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2790,160,2.46,176.8994,239.5652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2791,149,2.49,46.8526,97.8768,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,20
2791,156,2.46,100.5546,120.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2794,157,2.50,10.9320,17.5363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2799,161,2.66,9.4494,35.4245,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2799,162,2.58,142.8050,229.9911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2807,158,2.61,135.1388,161.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2814,159,2.64,8.0879,7.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2815,160,2.59,160.5425,200.5980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2819,157,2.59,12.1178,18.9151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2824,161,2.53,10.7487,37.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2824,162,2.48,143.4839,230.6262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2827,163,2.48,184.9002,297.6449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2832,158,2.61,101.7959,122.2325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2837,164,2.61,147.7842,237.1529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2839,159,2.57,23.7446,42.4011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2840,160,2.60,135.7474,161.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2844,157,2.63,6.9928,13.7091,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2849,161,2.65,12.0541,38.7840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2849,162,2.58,144.0365,231.3246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2852,163,2.57,184.8317,279.6634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2855,165,2.55,16.1305,64.5101,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2862,164,2.50,148.5257,237.9055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2864,159,2.49,53.1891,86.6111,0.0500,0.1000,0.1500,0.0500,0.1000,0.1500,20
2865,160,2.68,102.3057,122.4559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2869,157,2.61,8.0988,14.9645,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2874,161,2.49,13.3901,40.5443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2874,162,2.47,144.4549,231.9269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2877,163,2.49,177.1040,240.6931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2880,165,2.49,17.4682,65.6243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2882,166,2.50,161.8050,260.3485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2882,167,2.46,138.4050,223.6097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2887,164,2.65,149.3643,238.6763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2890,168,2.59,175.3151,280.9764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2894,157,2.60,7.2585,7.5160,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2894,169,2.58,32.3769,82.5035,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
2899,161,2.54,11.7539,16.1672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2899,162,2.49,145.4530,232.7722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2902,163,2.52,160.9965,201.7644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2905,165,2.50,17.7113,51.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2907,166,2.51,164.9963,264.4434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2907,167,2.49,138.7563,224.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2912,164,2.63,150.2097,239.4566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2915,168,2.59,176.6143,282.1396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2919,157,2.62,10.3419,32.3688,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
2919,169,2.57,20.8976,36.8355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2924,161,2.62,7.9170,20.5306,0.0500,0.1000,0.2500,0.0500,0.1000,0.2500,20
2924,162,2.59,140.2161,227.3977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2927,163,2.68,136.5380,162.8770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2927,170,2.64,25.2684,46.1555,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2930,165,2.55,11.2473,15.9493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2932,166,3.09,168.1671,268.1196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2932,167,2.73,138.6416,225.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2932,171,2.81,6.7149,13.2928,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2937,164,2.63,151.2200,240.2645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2940,168,2.77,176.1535,262.6131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2941,172,2.69,171.0344,272.7761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2944,157,2.84,19.3992,57.2512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2944,169,2.80,8.4406,9.0414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2949,161,2.61,21.1644,49.9783,0.0500,0.0500,0.1000,0.0500,0.0500,0.1000,20
2949,162,2.55,138.6449,206.5489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2952,163,2.58,103.6568,123.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2952,170,2.64,5.3966,2.4460,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2952,173,2.62,131.2643,217.7995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2955,165,2.80,12.3320,19.3021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2957,166,2.77,171.0184,271.2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2957,167,2.75,138.4928,225.7129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2957,171,2.76,7.8417,14.6260,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2962,164,2.59,151.9792,238.9461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2965,168,2.60,168.3697,226.9540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2966,172,2.60,170.6532,272.6353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2969,157,2.66,34.1531,82.1105,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
2969,169,2.53,36.5798,55.2359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2974,161,2.65,41.0473,79.5980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2974,162,2.57,131.6099,181.5930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2977,170,2.89,32.7196,50.3631,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2977,173,2.59,131.9033,218.4334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2978,174,2.50,132.3403,218.8043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2980,165,2.63,30.4830,54.3426,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
2982,166,2.63,170.2928,246.0425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2982,167,2.60,140.0995,226.5662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2982,171,2.57,8.7025,15.1836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2982,175,2.56,7.1032,13.7081,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2982,176,2.76,6.6342,13.2655,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
2986,177,2.60,160.5896,256.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2987,164,2.77,142.1739,205.5879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2990,168,2.57,152.9914,191.4023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2990,178,2.67,181.1317,286.7944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2991,172,2.75,171.2143,273.6883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2994,169,2.69,75.4521,101.9809,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
2999,162,2.53,119.4013,156.6695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3002,170,2.51,71.3181,97.9629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3002,173,2.48,132.7175,219.1832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3003,174,2.53,133.3068,219.6737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3005,165,2.47,63.9807,98.3819,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
3007,166,2.79,161.7431,213.2833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3007,167,2.74,141.1284,227.2370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3007,171,2.74,9.4401,15.4397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3007,175,2.75,8.0596,14.6885,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
3007,176,2.74,7.6412,14.0254,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
3010,179,2.69,6.9582,13.5057,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
3011,177,2.58,162.1530,258.4244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3012,164,2.65,133.3752,178.9789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3015,168,2.51,129.8740,155.8772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3015,178,2.55,177.7447,275.3360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3016,172,2.61,168.5019,241.4043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3024,162,2.50,101.8955,131.8154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3027,173,2.64,133.6299,219.9893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3028,174,2.61,134.2327,220.4033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3032,166,2.59,137.5354,172.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3032,167,2.57,135.7712,222.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3032,171,2.55,10.6632,17.1507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3032,175,2.56,8.8479,15.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3032,176,2.74,8.4714,14.6874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3035,179,2.68,7.9907,14.4414,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
3036,177,2.82,163.6796,260.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3037,164,2.76,118.9455,152.4174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3040,168,2.59,90.1595,111.5301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3040,178,2.75,169.5176,237.2962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3041,172,2.73,158.8359,207.9552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3052,173,2.59,133.6984,220.6741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3053,174,2.59,135.0880,221.2042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3054,180,2.62,169.9384,271.8739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3057,166,2.58,114.4116,138.8641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3057,167,2.55,136.1514,222.8012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3057,171,2.53,11.8632,18.6862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3057,175,2.56,9.9967,16.7166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3057,176,2.48,9.1678,14.7738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3059,181,2.76,131.8207,218.3173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3060,179,2.74,9.0161,15.6816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3061,177,2.73,165.0789,261.7162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3062,164,2.68,98.9394,125.9338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3063,182,2.81,6.7065,12.3993,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
3065,178,2.67,155.2033,200.7575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3066,172,2.72,142.0011,174.5504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3077,173,2.56,134.2568,221.4897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3078,174,2.54,135.7501,222.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3079,180,2.50,171.0444,272.6125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3082,167,2.46,133.4920,198.9511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3082,171,2.47,6.8275,13.5658,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
3082,175,2.47,11.4132,18.7372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3082,176,2.55,10.2610,16.1454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3084,181,2.65,133.1177,219.0760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3085,179,2.60,10.0781,16.7890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3086,177,2.54,165.1035,246.2066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3088,182,2.50,7.5923,13.0678,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
3090,178,2.49,134.7924,165.4892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3091,172,2.62,109.1425,132.4586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3091,183,2.60,18.2064,71.2096,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
3102,173,2.52,130.0741,216.5972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3103,174,2.51,136.0065,223.2260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3104,180,2.49,172.1557,273.3221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3107,167,2.49,126.2852,175.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3107,171,2.49,7.7460,14.2807,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
